method,episode,step,time_h,base_cum,decayed_cum,penalty_cum,base_add,decayed_add,penalty_add
DQN-Pure,0,253,0.14055555555555588,9631,9631,388,0,0,0
DQN-Pure,0,254,0.14111111111111144,9631,9631,388,0,0,0
DQN-Pure,0,255,0.141666666666667,9631,9631,388,0,0,0
DQN-Pure,0,256,0.14222222222222256,9631,9631,388,0,0,0
DQN-Pure,0,257,0.14277777777777811,9631,9631,388,0,0,0
DQN-Pure,0,258,0.14333333333333367,9631,9631,388,0,0,0
DQN-Pure,0,259,0.14388888888888923,9631,9631,388,0,0,0
DQN-Pure,0,260,0.1444444444444448,9631,9631,388,0,0,0
DQN-Pure,0,261,0.14500000000000035,9631,9631,388,0,0,0
DQN-Pure,0,262,0.1455555555555559,9631,9631,388,0,0,0
DQN-Pure,0,263,0.14611111111111147,9631,9631,388,0,0,0
DQN-Pure,0,264,0.14666666666666703,9711,9711,388,80,80,0
DQN-Pure,0,265,0.1472222222222226,9711,9711,388,0,0,0
DQN-Pure,0,266,0.14777777777777815,9711,9711,388,0,0,0
DQN-Pure,0,267,0.1483333333333337,9711,9711,388,0,0,0
DQN-Pure,0,268,0.14888888888888926,9771,9771,388,60,60,0
DQN-Pure,0,269,0.14944444444444482,9771,9771,388,0,0,0
DQN-Pure,0,270,0.15000000000000038,9771,9771,388,0,0,0
DQN-Pure,0,271,0.15055555555555594,9839,9839,388,68,68,0
DQN-Pure,0,272,0.1511111111111115,10079,10079,388,240,240,0
DQN-Pure,0,273,0.15166666666666706,10079,10079,388,0,0,0
DQN-Pure,0,274,0.15222222222222262,10079,10079,388,0,0,0
DQN-Pure,0,275,0.15277777777777818,10079,10079,388,0,0,0
DQN-Pure,0,276,0.15333333333333374,10079,10079,388,0,0,0
DQN-Pure,0,277,0.1538888888888893,10079,10079,388,0,0,0
DQN-Pure,0,278,0.15444444444444486,10079,10079,388,0,0,0
DQN-Pure,0,279,0.15500000000000042,10079,10079,388,0,0,0
DQN-Pure,0,280,0.15555555555555597,10079,10079,388,0,0,0
DQN-Pure,0,281,0.15611111111111153,10111,10111,388,32,32,0
DQN-Pure,0,282,0.1566666666666671,10111,10111,388,0,0,0
DQN-Pure,0,283,0.15722222222222265,10111,10111,388,0,0,0
DQN-Pure,0,284,0.1577777777777782,10195,10195,388,84,84,0
DQN-Pure,0,285,0.15833333333333377,10195,10195,388,0,0,0
DQN-Pure,0,286,0.15888888888888933,10195,10195,388,0,0,0
DQN-Pure,0,287,0.1594444444444449,10195,10195,388,0,0,0
DQN-Pure,0,288,0.16000000000000045,10195,10195,388,0,0,0
DQN-Pure,0,289,0.160555555555556,10195,10195,388,0,0,0
DQN-Pure,0,290,0.16111111111111157,10195,10195,388,0,0,0
DQN-Pure,0,291,0.16166666666666712,10195,10195,388,0,0,0
DQN-Pure,0,292,0.16222222222222268,10276,10276,388,81,81,0
DQN-Pure,0,293,0.16277777777777824,10276,10276,388,0,0,0
DQN-Pure,0,294,0.1633333333333338,10276,10276,388,0,0,0
DQN-Pure,0,295,0.16388888888888936,10276,10276,606,0,0,218
DQN-Pure,0,296,0.16444444444444492,10276,10276,606,0,0,0
DQN-Pure,0,297,0.16500000000000048,10573,10573,606,297,297,0
DQN-Pure,0,298,0.16555555555555604,10573,10573,606,0,0,0
DQN-Pure,0,299,0.1661111111111116,10641,10641,606,68,68,0
DQN-Pure,0,300,0.16666666666666716,10641,10641,606,0,0,0
